#CharNo	Charactor name	Event name	hash-a	hash-p	hash-d	hash-w	sel1	sel1-effect	sel2	sel2-effect	sel3	sel3-effect	sel4	sel4-effect	sel5	sel5-effect
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	お大事に！	01c1c1c1c1c10101	a8f00f0f1c0ff9f0	7f9f979f9f17fffb	03c3e3e3c7c70303	心配だからダメ	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」	ならまだ頑張ってみよう！	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	カイチョーとダジャレ	010111f9f9f90101	aa1633d9cd6e1e11	ff5fa7a39323efff	01031bfbfbfb0303	買うのか？	スタミナ+5 パワー+5	帰るか？	スピード+10						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	カラオケでパワーアップ！？	01012dfdf9ed0101	aa562d7dc8d3530c	fff7c999b1497ffb	01033dfdfdfd0103	危ないテイオー!	根性+10	間に合わない・・・!	スピード+10						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	ダンスレッスン	010181e1e1e10101	aa1f1cc0e33fe618	ffff2f4b8b8b7fbb	0307e3f3f3e30303	バランス感覚を鍛えよう	スタミナ+10	全身の筋力をつけよう	パワー+10						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	テイオー、ウマドルになる！？	01011dffdd1d0101	aa662599d8e69b2c	7bd729a9b1b9eff3	01011fffffbf0101	数曲だけ見ていこうかな	パワー+10	用事があるからごめん	スピード+10						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	テイオーの武者修行	010131f1f1310101	ae5031c7c4cece39	7f9f67e7e767bbdb	0303bbf3f3f30303	トレーニングじゃ物足りないか？	根性+10 スキルPt+15	いい友だちが出来たんだな	「抜け出し準備」ヒントLv+1						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	ネバ―・ギブ・アップ・ワガハイ！	80805fff7f438000	bcff7f21819f8002	3b1fa6aa8aaa1d7f	01815fff7f5f8001	ちゃんとした舞台で競うんだろ？	スタミナ+15 根性+5 ランダムで練習上手に	競うなら準備が必要！	パワー+5 賢さ+15 ランダムで練習上手に						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	ボクとマヤノと大人の時間					オトナの味は次の機会にしたら？	根性+10	甘いものが食べたくなってきたな〜	賢さ+10						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	ボクとみんなとカップケーキ	010101fdfdf90101	aa1c2dc6d25ce533	ffff5b29c9c1ab5f	01030bfdfdff0303	半分こすればいい	体力+5 やる気+1	勝負すればいい	スピード+5 パワー+5						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	レース勝利！	01016161e1610101	aa1e1ef3e101e13e	ff7fdfdbdbdbffbb	030763e3e7e70707	さすがだな！	体力-15 ランダム1種+5～10 スキルPt30～50 ランダムヒント	まだこんなものじゃないだろう？	体力-5～20 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	レース入着	010141e1e1610103	aa1c1ef1fd01e11e	df7fdfdf17d7dfbf	010767e7e7e70703	それだけ悔しがれるのも才能	体力-20 ランダム1種+3～7 スキルPt+30～50 ランダムヒント	なら次は1着を取るぞ！	体力-10～40 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	レース敗北	01014161e1610101	aa1e1ef3f001e13e	ff7f9f9797d77fbb	030763e3e7e70707	まずは落ち着こう!	体力-25 ランダム1種+3～5 スキル+10～25	なら証明してやろう!	体力-15～35 ランダム1種+4 スキルpt+10～25						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	ワガハイがテイオー先輩だ!					生徒会長みたいでカッコよかった	コーナー加速〇のヒントLv+1～2	憧れの的として頑張って行こう!	賢さ+10 スキルPt+15						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	夏合宿（２年目）にて	0101f1f9f1f90101	aa1111e6e7d9cd32	f7ff430327232bdf	0103f3fbf9f90303	じゃあ水中バレーをしようか	パワー+10	じゃあ素振りをしようか	根性+10						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	気づいちゃった！					テイオーの走りが好きだから	スピード+5 スタミナ	約束を守りたいから	根性+5 賢さ+5	多分テイオーと同じだよ	パワー+5				
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	好敵手と書いて友と呼ぶ！					お互い問題を出し合って競い合おう	スタミナキープのヒントLv+1～2	そんなに優劣をつけたいなら走ってくるんだ	スピード+10 スキルPt+15						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	叱られちゃった！					それはルール違反だろう	賢さ+10	ちゃんと俺を見てほしい	パワー+5 根性+5						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	初詣	0101818181810303	aa0201fcff70fe03	ffff3f3f3f3fffff	07078f8f87870f0f	「テイオーの健康に気を配ります」って	体力+30	「テイオーの実力向上に努めます」って	全ステータス+5	「テイオーをスキルアップさせます」って	スキルpt+35				
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	新年の抱負	0101c1e1e1e10101	aa1e0ef0f0e1f11e	ffff9f979797ffbb	0307e3e3e3e30303	最後まで走りぬく根性作り！	根性+10	しっかり走るための体調管理！	体力+20	持ち味を活かす技術向上！	スキルPt+20				
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	追加の自主トレ	0101c1e1e1e10101	aa1e1fe2e271f00e	ffff0f8b8b8bdfbb	0307e3e3f3f30303	じゃあ試してみようか	体力-5 直前のトレーニング種別+5 秋川理事長の絆ゲージ+5	比べるまでもない	体力+5						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	褒められちゃった！					楽しませてくれるからついね	スタミナ+10	期待に応えてくれるからついね	スピード+10						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	無茶は厳禁！	01e1e1e1e1c10101	eaf30e0c781ee1e1	ff1f9b1b9b9b7fdb	03e3e3e3e3e30303	無理はしないでほしい	体力+10  やる気-1  スピード-10  スタミナ-10  パワー-10	その体で走れるのか？	体力+10  やる気-1  スタミナ-10  パワー-10  賢さ-10						
5	[ビヨンド・ザ・ホライズン]トウカイテイオー(育成)	力のヒミツ！	010101e1e1e10101	aa170f78f361700f	df7fdf0b0f9fdfff	010767e7e7e70703	ういうことじゃない気が……	体力+10 スキルPt+5	そう！ご飯を食べよう！	体力+30 スキルPt+10 ランダムでスピード-5 ランダムで「太り気味」						
6	[スターライトビート]オグリキャップ(育成)	あんし～ん笹針師、参☆上	010131bdf9fd0101	aa1530f2cf1fce21	7b9f63696369efbb	0101bdfdfdfd0103	強いウマ娘になれる秘孔を狙う	【成功時】 全ステ+20\n【失敗時】 やる気-1 全ステ-15 「夜ふかし気味」	レースで勝てる秘孔を狙う	【成功時】 「コーナー回復〇」 「直線回復」\n 【失敗時】 やる気-1 体力-20	元気で健康になれる秘孔を狙う	【成功時】 体力最大値+12 体力+40\n【失敗時】 やる気-1 体力-20 「練習ベタ」	魅力アップの秘孔を狙う	【成功時】 体力+20 やる気+1 「愛嬌〇」\n【失敗時】 やる気-1 体力-10	不安なのでやめておく	体力+10
6	[スターライトビート]オグリキャップ(育成)	オグリ、頑張る					お客さんを故郷のみんなだと思うんだ！	根性+10	お客さんをにんじんだと思うんだ！	パワー+10						
6	[スターライトビート]オグリキャップ(育成)	オグリ、決意する					よし、一緒に考えよう！	スピード+5 賢さ+5	ときには荒療治も必要だ！	スタミナ+5 根性+5						
6	[スターライトビート]オグリキャップ(育成)	オグリ、成長する					練習の成果が出たな	賢さ+10	また1つ成長したな！	スタミナ+10	同年代に囲まれるのも慣れてきたか？	パワー+10				
6	[スターライトビート]オグリキャップ(育成)	オグリの大食い選手権	010119f9f9790101	aa7032c7c9f1cd1c	f7dfb3d3f3c33fff	0103fbfbf9f90103	思いっきり戦ってこい！	体力+30 パワー+10 スキルPt+10	ほどほどにセーブしてほしい	体力+10 パワー+5 スキルPt+5						
6	[スターライトビート]オグリキャップ(育成)	オグリは森の案内ウマ娘	0080bcfefc3c0000	deff290480d1863f	7d3b75b4f5e51b3f	0080fefefffc8101	いつも助けられてるよ	スピード+20	これからも頼りにしてる	パワー+20						
6	[スターライトビート]オグリキャップ(育成)	お大事に！	01c1c1c1c1c10101	a8f00f0f1c0ff9f0	7f9f979f9f17fffb	03c3e3e3c7c70303	上	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」	下	【失敗時】 やる気-1 直前のトレーニング種別-5～10 確率で「練習ベタ」\n【成功時】 「練習上手○」						
6	[スターライトビート]オグリキャップ(育成)	ダンスレッスン	010181e1e1e10101	aa1f1cc0e33fe618	ffff2f4b8b8b7fbb	0307e3f3f3e30303	力強いステップがよかった	パワー+10	流れるような動きがよかった	スピード+10						
6	[スターライトビート]オグリキャップ(育成)	ぬいぐるみよりもずっと	008080fcfc7c0000	da7f3fc08113c42d	3f3f2399a1a13f3b	0081b9fdfdfd8181	本物が1番だ	根性+20 ランダムで「注目株」	ぬいぐるみは応援の形だ	スタミナ+20 ランダムで「注目株」						
6	[スターライトビート]オグリキャップ(育成)	レースとグルメで満腹に					早めに行って観戦場所を確保しよう	体力+10  スキルPt+15	レースもグルメも楽しもう！	「中山レース場○」ヒントLv+1						
6	[スターライトビート]オグリキャップ(育成)	レース勝利！	01016161e1610101	aa1e1ef3e101e13e	ff7fdfdbdbdbffbb	030763e3e7e70707	今日はご馳走だな！	体力-15 ランダム1種+5～10 スキルPt30～50 ランダムヒント	次も全力で頑張ろう	体力-5～20 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
6	[スターライトビート]オグリキャップ(育成)	レース入着	010161e1e1610103	aa1e1ef3f101e13c	ff7fdfdf97d7ffff	030767e3e7e70703	焦る必要はないさ	体力-20 ランダム1種+3～7 スキルPt+30～50 ランダムヒント	協力は惜しまないぞ	体力-10～40 ランダム1種+5～10 スキルPt+30～50 ランダムヒント						
6	[スターライトビート]オグリキャップ(育成)	レース敗北	01014161e1610101	aa1e1ef3f001e13e	ff7f9f9797d77fbb	030763e3e7e70707	次は期待しているぞ！	体力-25 ランダム1種+3～5 スキル+10～25	早速トレーニングだ！	体力-15～35 ランダム1種+4 スキルpt+10～25						
6	[スターライトビート]オグリキャップ(育成)	乙名史記者の徹底取材	0101f1f9f9f90101	e81733ccc8f0cc37	f77fb3b3e3a39b7f	0103f9fbf9f90303	上	確認中	下	確認中						
6	[スターライトビート]オグリキャップ(育成)	夏合宿（２年目）にて	0101f1f9f1f90101	aa1111e6e7d9cd32	f7ff430327232bdf	0103f3fbf9f90303	さらにパワーをつけよう！	パワー+10	気持ちで負けないようにしよう！	根性+10						
6	[スターライトビート]オグリキャップ(育成)	気になる隣の晩ご飯！					急いで帰ってご飯を食べよう	スピード+10	何か食べて帰るか？	根性+10						
6	[スターライトビート]オグリキャップ(育成)	高みのライバル					走り方が似てるな	スピード+5 スタミナ+5	同着だな	パワー+5 賢さ+5						
6	[スターライトビート]オグリキャップ(育成)	初詣	0103818181830303	aa05017e7f7c7e01	7fff3f3f3f3f3fff	030f8f8f87870f0f	健康祈願で「無事是名ウマ娘！」	体力+30	最強を目指して「怪物になる！」	全ステータス+5	出来ることを増やす「技術を習得！」	スキルpt+35				
6	[スターライトビート]オグリキャップ(育成)	食いしん坊は伊達じゃない					食事は適量が1番	体力+10 スキルPt+5	腹が減っては力が出ない！	体力+30 スキルPt+10						
6	[スターライトビート]オグリキャップ(育成)	新年の抱負	0101c1e1e1e10101	aa1e0ef0f0e1f11e	ffff9f979797ffbb	0307e3e3e3e30303	ジムで鍛えよう！	パワー+10	たくさん食べて健康な1年にしよう！	体力+20	得意なことを増やそう！	スキルPt+20				
6	[スターライトビート]オグリキャップ(育成)	人混みは大変だ……	0101e1f1f1e10101	e21e1df1c0c7e31c	ffffcfc787cbffff	0303f3f3f3f30303	流れに負けないよう踏ん張って進もう	パワー+5 スキルpt+15	流れを見極めて進もう	「中山レース場○」ヒントLv+1						
6	[スターライトビート]オグリキャップ(育成)	託された想い					俺の想いも一緒だ！	スタミナ+10 パワー+10	みんなと一緒に勝とう！	賢さ+20						
6	[スターライトビート]オグリキャップ(育成)	追加の自主トレ	0101c1e1e1e10101	aa1e1fe2e271f00e	ffff0f8b8b8bdfbb	0307e3e3f3f30303	その覚悟受け取った	体力-5 直前のトレーニング種別+5 秋川理事長の絆ゲージ+5	他人のペースに乱されるな	体力+5						
6	[スターライトビート]オグリキャップ(育成)	畑でビルドアップ	0101f1f1f1c10101	aa061971e7ecfc03	fffb672747077bff	0303f3f3f3f30303	雑草を抜いてしまおう	根性+10	畑を耕そう	パワー+10						
6	[スターライトビート]オグリキャップ(育成)	迷いウマ娘					くまなく探そう	根性+10	物産展へ行ってみよう	スピード+10						
7	[フォーミュラオブルージュ]マルゼンスキー(育成)	あんし～ん笹針師、参☆上	010131bdf9fd0101	aa1530f2cf1fce21	7b9f63696369efbb	0101bdfdfdfd0103	強いウマ娘になれる秘孔を狙う	【成功時】 全ステ+20\n【失敗時】 やる気-1 全ステ-15 「夜ふかし気味」	レースで勝てる秘孔を狙う	【成功時】 「コーナー回復〇」 「直線回復」\n 【失敗時】 やる気-1 体力-20	元気で健康になれる秘孔を狙う	【成功時】 体力最大値+12 体力+40\n【失敗時】 やる気-1 体力-20 「練習ベタ」	魅力アップの秘孔を狙う	【成功時】 体力+20 やる気+1 「愛嬌〇」\n【失敗時】 やる気-1 体力-10	不安なのでやめておく	体力+10
7	[フォーミュラオブルージュ]マルゼンスキー(育成)	イケイケ必勝法！					体力勝負のAプラン！	スタミナ+10	知略めぐらすBプラン！	賢さ+10						
7	[フォーミュラオブルージュ]マルゼンスキー(育成)	お姉さんの流儀☆	0121f1f1f1f10101	eac61919f018e6e7	bf6b6727476fffeb	01b3f3f3f1f10303	マルゼンスキーが適任だな	やる気+1 スピード+5 スキルPt+10	最初に飛び出すのも大人の仕事	「大きなリード」ヒントLv+1						
7	[フォーミュラオブルージュ]マルゼンスキー(育成)	お出かけ後の楽しみ♪					いっそジェットコースターを周回！	スピード+5 賢さ+5	休まずとにかく乗り続ける！	スタミナ+5 パワー+5						
